midrash.Bemidbar_Rabbah	midrash.Bereishit_Rabbah	midrash.Derech_Eretz_Zuta	midrash.Devarim_Rabbah	midrash.Eichah_Rabbah	midrash.Ein_Yaakov	midrash.Esther_Rabbah	midrash.Kohelet_Rabbah	midrash.Mekhilta_DeRabbi_Shimon_Bar_Yochai	midrash.Mekhilta_d'Rabbi_Yishmael	midrash.Midrash_Aggadah	midrash.Midrash_Lekach_Tov_on_Ruth	midrash.Midrash_Mishlei	midrash.Midrash_Tanchuma.	midrash.Midrash_Tanchuma_Buber	midrash.Midrash_Tehillim	midrash.Otzar_Midrashim	midrash.Pesikta_D'Rav_Kahanna	midrash.Pesikta_Rabbati	midrash.Pirkei_DeRabbi_Eliezer	midrash.Ruth_Rabbah	midrash.Seder_Olam_Rabbah	midrash.Sefer_HaYashar	midrash.Shemot_Rabbah	midrash.Shir_HaShirim_Rabbah	midrash.Sifra	midrash.Sifrei_Bamidbar	midrash.Sifrei_Devarim	midrash.Tanna_Debei_Eliyahu_Rabbah	midrash.Tanna_debei_Eliyahu_Zuta	midrash.Vayikra_Rabbah	midrash.Yalkut_Shimoni_on_Nach	midrash.Yalkut_Shimoni_on_Torah	text
0	2	0	33	0	3	1	1	0	0	0	0	0	6	5	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	18	3	הינו אדעים במעשיו טובים ועשינו אותך רא פרק קראו עליו רבותי' מתן אדם ירחיב לו דא מעשה בר' חייא שעשה נדבה בבית המדרש הגדול שנטבריא ופסק אדם אחד לטרא של זהב נטלו ר' חיא והושיבו אצלו וקרא עליו מתו אדם ירחיבלו דא בריש לקיש עהלך לבצרה והיה שם אדם אחד נקרא אבן רמאה ולא שהיה רמאי אלא מרמה במיצות והיאך מרמה במצות משהיה כל הקהל פוסק היה פוסקן כנגד כל הקהל נטלו ריש לקיש והושיבו אצלו וקרא עליו מתן אדם ירחיב לן א"ר אבהו מה ל למקום אחך למוך ממקומו מה כת' למעלה השמר לך פן תעזוב הלוי ואחרכך כי
0	0	0	16	0	1	1	0	0	0	0	0	0	16	5	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	4	5	ירחיב ײ אלהיך דשה עושה משפט לעשוקים נותן לחם לרערבים ײ מתי אסורים מדבר בישר' א"ר פנחם בר' אבא מלמך שהיו במצרים אתר משבטעים אומות ומכולן לא היו משעבדין אלא בישר' ומה עשה דאן הק' כביטול עד מש' לעשו נו' לח' לר' אוילו ישר מוגין מניין שנ' ויענן וירעיבך ײ מתיר אסורים אלו ישר' כיצד רבנן אמרי שמונה דברים אסר הק' להן והתיר שמונה בהן אמר הק' אסרתי לך ת החלם בבמהמה היתרתי לך בחיה ר"י עד סדין בציצית הוי מתיר אסורים אף להלן אסר להן בשר תאוה ה וכן התירו להן מיין ' בכל בכל אות נפשך תאכל בטור
0	2	0	26	0	0	0	0	0	0	1	1	1	9	8	1	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	4	10	ד"א מה כת למעלה מן העניין השמר לז פן תעזת את הלוי ואחרכך כי ירחיב ײ אלהיך א"ר לוי למ' הזב' למי שאמ' לחבירו השאילני זהוב אחד אמ' לו אאי מכיר חשרונך אמ' לו לך ובדו אותי נתן לו ופרע מיד אמ' לו אם צריך אתה עד עשרים עד שלשלם טול לך אמ' לו מי גרם לך שאמרתי לך כל מהואתה מקש ילא שעשית לי ו חשבון כן אדם הזה כשנברק מפריש מעשרותיו בראוי מרחיבין לו את גבולו הוי לפי מתנתך מרחבין לו " כי ירחיב לײל אלהיך איפשר שהק' מרחיב את ישר' א"ר יצחק המגילה הזאת אין אודם ידע
0	1	0	10	0	2	0	1	0	0	1	0	0	6	2	3	0	2	0	0	0	0	0	0	0	0	2	2	1	0	0	4	6	כמה ארכה וכמה כשהיא נפתחת היאמודעת כמה היאו כך ארין ישר' כל רובה הרים וגבע מניין שנ' הרים ובקעות כשישוה אותן הק' מניין ' כל גיא צשא וכל הר' וגבעה ישפו יוהה שעה מה היא ד"א כו ירחיב ײ אלהיך רבנן אמרי מדבר ביושלם מי אכל לראות שוותה של ירושל כשירחיבבה דק' א"ר שמואל בר' נחמני למה דדבר דומה סליק פירק'"א' שופים ושוטרים הלכה קרובו של אדם מהשיהיא מותר לו בידינו כך שנו חכמים אילו הן קרבין אחאו ואחי אביו וחאמו ולמה כן אלא ' כשם שקרו י פסול להעיד בך כן הוא פסול לדין ומה ראית לומ' כן א"ר
0	1	0	20	0	2	0	0	0	0	0	0	0	6	4	3	0	2	0	1	2	0	0	0	0	0	0	6	0	0	0	2	13	שמעון בן אוזחי דנת' על פיהם יהיה כל יב ול נגע בוא וראה הקיש נגים לריבים וריבים לנגעים מה נגים ביום אף רידים בים ומה נגעים פרט לקמב אף רבן שמעו' נבן גילי תהא מגלגל לדין שהוא אחך משלשה דגלי העולם למה ששנו חכמים על שלשה דברים העולם עומד על הדין זעל האמת ועל השלום תן דעתך שאם הטעיתה את הזין שהוא מזעזעת את העולם שהוא אחד מרגלן רבנן אומרי קשה היא בחו של דין שהוא יחד מרגלי כסיו הנבוד מנין שנ' צדק ומשפט מכון כסיוך אמ' הק' הואיל וכן הוא עונשו של דין קשה הוו והירין מנין שקראו בעיציין
0	0	0	27	0	3	0	0	0	0	0	0	0	6	14	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	20	6	שופטים ושוטורים זשה לך אל נמלה ענל ד"א נמלה הזו שלשה בתים ושלשה ואינה כונסת בעליון מפני הדלף ולא בתחתון מפני הטנאו ואיוה היה אל ששה חדשים למה שאין כל מה שמוציאה חיטין ושעורין ועדשים א"ר תוחומ' וכל חייה איוה אלא חיטוה מחצה והיא כונסת כל אילו ולמה הוא עושה שאומרת שמא יגזור עלי הק' חיים ויהיו לי מאיבן לאכול א"ר שמעון בר אחי מעשה היה ומצאו נכר שלה שלש מאות בור מה שמכנסת מן הקוין לחורף לפיבך אמ' שלמה לן אל נמלה עצל אף אתם התקיצו לכם מצות מן העולם הזה ולעולם הבא מה ראה דרכיה וחכם רבון אמרי
0	0	0	30	0	2	1	0	0	0	0	0	0	6	15	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	21	12	ראה דרך האריו שיש בה שנורחת מן הגזל א"ר שמעו' בן חלפתא מעשה בנמלה אחת שהפלל חיטה אחת והי כולן באות ומריחת בה ולא היתה אחת מהן נוטלת אותה באה אוחה שהיתה שלה נטלה אותה ראה חבמה שישבה וכל השבח הזה שיש בה שלא למדה מכיריה ולא שופנ ולא שוטר ש לה שנ' אשר אין לה שוטר ומושל אתם שמניתי לכם שופטים ושוטרים על אחת כמה וכמה וכמה שתשמעו להם שופטים ושוטרים זשה עושה צדקה ומשפט נבחר לײ מזבח בזבח יוין כת' כאן אלי מזבח כיצד הקרבנות לא היו נוהגין אלא מפני הבית ד"א הקרבנות אין מכפרין אלא אלא לשוגג
1	1	0	19	0	0	1	0	0	0	0	0	1	5	8	5	0	2	1	2	0	0	0	1	0	0	0	1	1	0	1	9	6	בין למדיד ד"א הקרבנות אין נוהגין אלא בתחתוניה בתחנונים והצדקה והדינין נהגין ביו בעליונים ביי בתחתונים ד"א הקרבנות אנן נוהגין אל בעולם הזה והצדקה והדיינין נוהגין בעולם הזה ולעמם הה חבא א"ר שמואל בר נחמ' בשעה שאמ' לו הק' לדוד רק אתה לא חבנה את את הבית כי מי שהיה מבקש לקלל את דוד מה היה עושה אומ' לו טוב שיבנה הבית תז לך מה דוד היה אומ' שמחחי באומרים לי בית ײנלך אין כת' כין שמחתי באומרים בית ײ נלך אלא באומרים לי מקישין לי דברים לומ' שאין אתה בונה אמ' לו הק' חייך שעה מחייך אין אתה מחסר
0	1	0	15	0	0	0	0	1	0	0	1	0	3	14	3	0	7	1	1	0	0	0	1	0	0	0	5	0	0	0	7	4	ממני ' ומיאו ימין ושכבת עם אבותיך אמ' לוהק' הצדקה והדין שאתה עושה חביבין עלי אתר מבית המקדש שנ' ויהי דוד עושה משפט וצדקה לכל עמו מהו משפנ וצדקה ר' יחודה ור' נחמיה חך אמ' דן את הדין מזכה את הזכאי ומחייב את החייב אם לא היה לחייב ליתן היה דוד מויצי משלו ונותן הוי משפט וצדקה אמ' לו ר' נחמ' אם כן נמו נמצאת מביא את ישר' לידי ממאת ומהו משפנ וצדקה שהיה עושה משפנ נפשו של גזלן שהיה מוציא את הגזל מידו אמ' להם הק' לישר' בניי הואיל וכך הדנין חביבין הזו והירין בהם שפטים ושטרים וג' זשה
0	0	0	26	0	0	0	0	0	0	1	1	0	9	10	1	0	4	1	0	0	0	0	0	0	0	0	0	0	0	1	6	3	אם שנותי בק חרבי מהו המקרא הזה ר' יהודה ור' נחמיה אומ' הא' אומ' אם שונן אני אה חרבי אני מחריב את עולמי ומה אעשה ותאחו במשפט ידי א"ר יצחק שני דברים באמינו של הק' ינדקה ותורה צדקה דכת' יצדק מלאה ימינך תורה דכת' מימינו אשדת למו ושני דברים בידו ואילו הן הנפש והדין וחנפש דכת' אשר ביו נפש כל חי והדין דכת' ותאחן במשפט ידי אמ' הק' הדין והנפש נתונין בידי שמרו את הדין ואני משמר את הנפש הוי שופטים ושוטרים מהו שופטי ושוטרים רבבן אמרי שיהא שופט והשוטר' בשיהו המעשים כנגדן המקל והרצועה ושלא יהיו המכה צריד ללקות
0	0	0	20	0	2	0	0	1	0	2	0	0	5	3	2	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	13	8	דא"ר במקום שיש דין אין בין ובמקוה שאין דין יש דין ומהירי א"ר אלעז' ים נעשה הדין למטוה אין הדין נעשה למטלה ואם לא נעשה למרוה הדין נעשה למעלה ד"א שופטים ושוטרי א"ר אחא בוא וראה שש מעלות הא בסאו של שלמ' שנ' הנה' שש מעלות לבסא ורפרשה הזאת כתובים ששה דברים לא תעשה לא ואילו הן לא תטה משפנ ולא תכיר פנים ולא תקח שחד ולא תטע לך אשרה ולא תקים לך מצבה ולא תזבה לײ אלהיך שור ושה הרי ששה והיה הכרוז עומד לפני כסא של שלמה כיון שהיה עולה מעלה את הראשונה היה כרון אומ' לא תזבח
1	0	0	8	0	0	0	0	0	0	0	0	0	2	7	4	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	13	3	ײ אלהיך א"ר חייא בר' אבא סזר חהזיין כך הוא התובע תובע והנתבע משיב והדיין מכריע א"ר סימון וצריך הדיין לשנות את טענותיהם מפיו וממי את למד משלמה מניין ש' ויאמ' המלך זאת אומרת בני החי ובנך המת וזאת אומרת לא ניבנ המת ובני החי א"ר יהודה בר' אלעאי שמעתי שאם ריבה הדין להושיב את האבטוריקון ישב והאיזך אסור שלא יהא אחד עומד ואחד אשב דא"ר ישמעאל היה דיין והיד שני בני אדם באין אצלו לדין אחד עני ואחד עשיר והיה אומ' לעשיר או' למש' לבוש וכשם שהוא לבוש או הלבישוהוי בשם שהוא לבוש וליו תבירו פנים א"ר אלעז' אם
0	0	1	25	0	3	0	0	2	0	0	0	0	6	6	3	0	2	2	1	0	0	0	0	0	0	0	3	0	0	0	5	14	היית אדע שהדין עמו אל תסברר לו פנים שלא יהי אומ' לו מתחילה היה רויצה לזכותו ור' שמואל בר' נחמן יום תדע שאוין הדין עמו הסבר לו פים שלא יהי אומ' מתחילה היה רוצה לחייביני א"ר חנינא כת' אחר אומ' ושפטתם צדק וכת' אחר אומ' ודרשת וחקרת ומואולת היטב ואם ראית הדין אצא לאמיתו צדקיהו דאו שופטים ושוטרי' א"ר לוי למה הדב דומ' למלך שהיולו בנים הרדה והיה אוהב הקטן אותר מטולם והיה לו פרדס אחך והיה אוהנו אתר מכי מה שהיה לו אמ' המלך אני נותן אות הפרדס הזה שאני אוהבו אתר מכל מה שהיה לי לבני לקטן שאני
0	1	0	27	0	0	0	0	1	0	0	0	0	4	9	4	0	4	0	0	0	0	0	1	0	0	1	1	0	0	0	15	6	אוהבו מכל בני כן אמ' הק' מכל האומות אני אוהב אלא ישר' שנ' בי נער ישר' ואוהבהו ומכל מה שבראתי אני אוהב אלא את הדין שנ' כיײ אוהב משפט אמ' הק' נותן אני מה שאהבתי לעם שאני אוהד הוי שופ' ושוטר אמ' הק' לישר' בני חייכם בזכות שאתם משמרים את הדין אני מתגבר שנ' ויגבה ײ צבאות במשפנ ועל ידי שאתם מתגברים בדיז אף אני אעשה צדקה ואם שימרתם את שניהם והנדקה והדין מיד אני גואל אתכם גאולה שלימה מניין ש' כה אמר ײ שמרו משפנ ועשו צדקאה כי קם קרובתי ישועתי לבא כי תבא אל הארין וג' ואמרת אשימה
0	0	0	25	0	0	0	0	1	0	0	0	0	3	2	1	0	6	1	0	0	0	0	0	0	0	1	1	1	0	0	19	2	לי מלך הלכה מלך מישר שהיה לו עסק מהו שי שיהיו מותר לו לדיך לפני בית דיכ שנו חמ' מלך לא דן ולא דנין אתון לא מעיד ולא מעידין אותו לימדונו רבותינו למה אין דנין את המלך אר ירמיה שכת' בדוד המלך מלפניך משפנוי יצא הוי אין בריאה דן את המלך אלא רבנן אומרי י אמ' הק' לישר' בני כך חירות מן המלוה מנין שנ' פרא לימוד מדבר בשם שהערוד הזה גדל במדרר ואין אימת מלכת עליו כך חשבתי שלא תהאו אימת מלכות עליכם אבל אתם לא חישבתם כן אלא נאות נפשה שאפה רוח ואין רוח אלא מלכאת מנמו שנ'
1	1	0	27	2	0	0	0	0	0	1	0	0	0	8	5	0	1	2	0	0	0	0	1	0	0	0	1	0	0	0	4	4	וארו וארבע רוחי שמיא מגיחן לימא אמר הק' אם תאמ' שאני אדע לעזבני כבר הן חדתי על ידי משה אמרתי לו הואיל וסופן לבקר להן י מלך בשר מהם יוליכן עליהם ולא מלך נכרי מניין ממה שקרינו בעניין ואמרת אשימה עלי מלך ושה ממלוך אדם חנף ממוקשי עם ר' יוחנ' וריש לקיש ר' אוחנן אמ' אם ראית חנף ורשע מנהיג את הדור נוח לו לדור לפרוח באויר ממא להשתמש בו ואין הלשון הזה ממוקשי עם אלא לפרוח שנ' התספול צפור אל פח האמ' מוקש ד"ו ממלוך א"ר חנין רבנן אמרי במן שעמדו פ מלכים ישר' התחילו משעבדין בהם אמ' הק
0	1	0	26	0	0	0	0	0	0	0	0	0	4	7	1	0	3	3	1	0	0	0	0	0	0	0	1	0	0	0	4	7	לא אתם עזבתם אותי ובקשתם לבכם מלכים הוי ואשי עלי מלך וגו' ז"שה אל תבנוחו בנדיבים וג' א"ר סימאי בשם ר' יהושע רל מי שנבנוח בהק' זוכה להיות מוצא בר מניין ש' ברוך הגבר אושר יבטח בײ והיה ײ מבטוחו אבל כל מי שנבטח לע"ז נתחייב להיות נאצא בה מניין ש' כמוהם יהאו עושיהם רבנן אמרי כל מי שנשען בבשר ודם עובר אף פרוסטיה שלו עוברת מניין בבן אודם שאין לו תשועה מה כת' אחריו תינא רוחו ישוב לאדמתו אמ' הק' ואדעין שיין בשר ודם כלום ומניחין כבודי ואו שימה לנו מלך מה אתם מבקשין מלך חייבם סופכם להגיש מה
0	0	0	28	0	1	0	0	0	0	0	0	1	11	11	2	0	4	0	1	0	0	0	0	0	0	1	0	0	0	1	15	1	עתיד להגיע לכם מתחת מלכרם מנין כל מלכיהם נפלו אין בהן קורא אלי ד"א' ואמרת אושימה עלי מלך א"ר' בר' אלעאי על שלשה דברים ננטוו ישר בכניסתן לארין ואילו הן למחות זכרו של עמלק ולמה לא בנו בית המקדש שהיו בניהם דילטורין תזע לך דא"ר שמוא' בר' נחמ' דורו של אחאב עובדי ע"ז היו והיו איאין למלחמה ונוצחין ודורו של שאול כולן היו בני תורה והא יוצאין למלחמה ונופלין ולמה דורו של אחאב היו נוצחין שלא היו ביניהם דילטורין לפיכך הא יוצאן למלחמה ונוצחין תדע לך כשביקשה איזבל להרג כל נביאי ײ מה עשה עובדיה הטמין אותם נמערותשנ' ואחביא מנביאי
