Tanakh.Commentary.Abarbanel	Tanakh.Commentary.Bekhor_Shor	Tanakh.Commentary.Chizkuni	Tanakh.Commentary.Daat_Zkenim	Tanakh.Commentary.Ibn_Ezra	Tanakh.Commentary.Paaneach_Raza	Tanakh.Commentary.Radak	Tanakh.Commentary.Ralbag	Tanakh.Commentary.Ramban	Tanakh.Commentary.Rashbam	Tanakh.Commentary.Rashi	Tanakh.Commentary.Rosh	bavli	midrash.Bemidbar_Rabbah	midrash.Bereishit_Rabbah	midrash.Derech_Eretz_Zuta	midrash.Devarim_Rabbah	midrash.Eichah_Rabbah	midrash.Ein_Yaakov	midrash.Esther_Rabbah	midrash.Kohelet_Rabbah	midrash.Mekhilta_DeRabbi_Shimon_Bar_Yochai	midrash.Mekhilta_DeRabbi_Shimon_Bar_Yochai.Additions	midrash.Midrash_Aggadah	midrash.Midrash_Lekach_Tov_on_Ruth	midrash.Midrash_Mishlei	midrash.Midrash_Tanchuma	midrash.Midrash_Tanchuma_Buber	midrash.Midrash_Tehillim	midrash.Pesikta_D'Rav_Kahanna	midrash.Pesikta_Rabbati	midrash.Pirkei_DeRabbi_Eliezer	midrash.Ruth_Rabbah	midrash.Seder_Olam_Rabbah	midrash.Shemot_Rabbah	midrash.Shir_HaShirim_Rabbah	midrash.Sifrei_Bamidbar	midrash.Sifrei_Devarim	midrash.Tanna_Debei_Eliyahu_Rabbah	midrash.Vayikra_Rabbah	minor_tractate.Avot_D'Rabbi_Natan	minor_tractate.Tractate_Derekh_Eretz_Rabbah	minor_tractate.Tractate_Kallah_Rabbati	minor_tractate.Tractate_Soferim	mishnah	tosefta	yerushalmi	text
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	מלמד הי קי ותעתעליה ילא קמה אותה כלה ישת שתתיני ועמות אותה אלמלא כשניך
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ה תע מידנה אמ לי היהזדי כשבועה כך ובך לחשתי באונה ועלנן עמדה הפרה  כון
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	ישמע הגוי הרהר השובה ואמ אוילי מה פרה זי שאין לה לא שיחה ולא דעת הפרה את בורוה
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	יני שבראני הבה נכבאו ברמותו ונתן בי דעת ואני לא מפיד את בוראי מיד הלך אבל חנמי
0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	נתגייר אותא וישה ללמוד תרה הרכה ונקרא שמו בישראל חעיה בר דערתא ועוד כי עד ענשו
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	רעתשז אמרו הלכד על שמי והיהי חלקו עם הצדיקים כון עדן  לכן יבין אדם את לבו לכנד
0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	ת השבתי כבדאת אביך ואר אמך למען יאריכון ימיך על החרמה אשרייא מהיך
0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	יראלך  זו המצוה הפטחה ליו שיהיו ימוחו ארונם  כי ימלא השם ימינו נעולם הזר 
0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	יהיו אדונים בעולם הבח שכולו אדוך  ותהיה ישיכנו לעד על האדמה הטונבו ששתן
0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 לנו ועוד ארעו רזל כל המבבר אביו אמו פותר שרירגריל ישלו לעולם הבא  לא תולח 
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 תנאף לאתגנוב  אמ הנה אניצויתיך להורות שאני בורא העל בלב ובמעשה  ולבכר
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	האבות  אכ השמד פן תחכל מעשה יריףי והשכך דם האדם אשר בראתתי לבבודי ולהדות
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	לי בכל אלה  ולא הנחף אשת רעך  ה תחבל ענש כבוד האכות לפפוד בי  יאת ולהורוות
1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	נשקר  כי לא ידעו את אביהם וירצא נבודם לאחר כאש יעשו עובדי עו  אורוכי לעו
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	אב אתה לא ידעו אפיהם שפראם מאין  לא וענום נפש  כי העינבנפש חייב מיתה 
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	לפי שהענב לאיפר חב ואם וינא שעה שינם ויקולם  ולכן ראוי להענישו  לא תחמוד
1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ניב דעך  לא תחמוד אשת רעך וערו ואמתוו כל אשרלו  ואמרי חזל כל המקיים הי
1	0	0	0	0	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	הדברות כאלו מעלה עליו הנפו כאלי מקיים כל התערהי עלה  ועו הזהיר לו הכה לעשו
1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	ביו שבועבע לשמוח כו שנה ופשית חן ששעות מסת נדיבת יוך אשר מתן נאשר  כרנן
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	 להיך  ושמחת לפני  א אלהך אדק ובנך ובתך עסר ואמתך  אמ הנה אתה י
0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	מרעעה בפי ברשם שלך  והםר בנך ובתך ועברך וארוותך  והלוי והגב והתם והלמנה
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ים שלי  אם אעה רושמה אתשלי ואתשלן בבית בימים טובים שותתילך  אף אם
0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	שמא את שלי נאת ילך בבית הנחירה  יצא והביא תש אלהו קדשי ושמח תים
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ית ריכלרי וע נהשם למען דחמיו  פום לבי ובתתשאי וישים בל בפ ויראות לעשו
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	שע ובן יהי ונו
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	מוו 
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ותגייב  ולא תתחניים הגנכים ק ילטרועיך אעשר ינה מל ידנק ברו שום ויבה 
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ול אדם מעידיץ עלנו  רוושה באום אחד שירצה למשת סחדה וה
0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	והובים בארנק  אחד אמר אותו הסחר בלבו איך אעשה אם
1	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	הזהובים עמי ראו אותה עני ארם וגנבו אותי  אלך ואטמינם עד שיומין לו ססורה
1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	הלן למקום אחד צנוע ויפ כבו וכה וירא כי אי איש ועשה חפירה בארץ ווני הממון ובקיר
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	רטמוך לאותו מקום היה שם חור וראהו ארם אחד משם כשהטמין אותע הי ומון לם חד שה לן
0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	זותע הסיחר בא אתו האיש שראה אותו לקח הממוא למים בא הסוחר ליקח ממונו  לא מצאי
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	4	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	התחיל לנפר עצמו אמ מה אעשה אוי לי למי אבקש ממוני והלא כשגנזתי אותו לא היה שום
0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	ורם ושא עיניו וראה אותו החור חשם כלבו ואמ שמא בעל הגנה הזאת ראה אותי מאותי
0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	החור בשגניתי אודו וחא לקח הממון וכל עיקר לא היה מפד אותו הלך ושאל עלין מי
0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	הוא ווראהו לו ובא אצלו כתחבולה ואמ לו אדוני שמעתי שאדם עו טוב וחנם אתה
0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	מנקש אוי ממך שתתן לי ענה  אמ לו אממר  אמ לו רשני אני באתי לכאן לסחורה
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	יהבאתי עמי שויי ארנקות אחר של שש מאות זהובים ואחד של אלף והובים איני
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	ודע אם אטררן אותע כאותי מקום או במקום אחד או אם אפקיד אודע לאת
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	יחד נחמץ  אמ לו אם לעגתם אתה שומע לא תפקיד אדת לשום אדם כעולם אלא
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	יהשים אות באותי מקים ששמת האחד  אמ לו אותי הסוחר כדנרך נן אעשה
1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	ישב בלבו האיש שגיב אותע ממון אם הוא הילך לטמון באותו מקום ולא ימנא
0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	הארנק  כמקומב לא יניח שם האחר מה עשה הלך לביתו והחוירו הארנק במקומה
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	כדי שיניח הסוחד האדנק  הא חר שם כצי שיעול אתת שניהם  אמ אוע הסוחד
0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	למ אלך לאותי מקום שטמנתי האדנק  אולי החזידו ואיש שגב אותו לשם לפי
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	שהוא סבור ליטול את שניהם מיד הלך הסוחר לשם ומצאו שם ועתן שבח והודאה
1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	שם ית ואורד בדוך המחזיר אביה לבעליו  ואתה איוש שאחדיתך רמה לא
1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	יתוחח ולא תפשוט ידך בענבה שנך צוה לנוהשם ית לא תגטב
1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	לים שתישו הי
1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	יזר תוושר את כל בבואת ורעך הונא השה שנד שבה ואכלת לפני יי אלדיך
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	נמקום אשר  בחר לשכן שרלושם מעשר דגנך ותרושך וילהיך וכבורות
0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	בקרך וצאנך למען הלו ודליראה את  י אלהיך כל רימים  אמרו אזל עשר תושר  עשרבשבל
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	שרדג שר  תעושר שלא תתחסר  רמז למפדשי ימים להותא אחד מעשרה לערולי תורה  אם
0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	עעשר דגנך  ואם לא דגני  שנא לכן אשוב ולקחתי דגני בעת שפתם תירושך  ואם לאו תיי ושי
1	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	י לוי אמ נבהל להון איש רעעין ולא  ועכי רמר יבואנו  זה הפסוק אמ כזה שאינו מוציא
1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	מעשרודיש בראי דאמ ר לוי  ראוושהו באחר שהיה מוציא מעשרותיו נראוי 
1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	לפי משה מזהיר לישר אל עשר תעשר  וושה שהיד באיש אחד
1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	ושמו טובי מושבט נפתלי וכל ימיו הלך כדרך ישד ודיה ענשה עם אחיו
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	הסדים רבים לאשר עמו היו בגלות עניטה  והוא ושסר יתעם מאביו ויגדל אותע דכורה אם
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	ז ביו והיא נהג אוותי בדרך ישר ר וכא שר ביב איש וישא אשה מזרעו וממשפחע ושמה
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	חנה ותלד לובו ויקרא שמו טוביה  וכאשר ביה בגולה וניד עינוה כל אחיו וקרובי היו
0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	מעמאיץ נפשם נאוכלים לחמם מן בנם האורוות  והוא לא היה או כל מפוי שהיה רח מן
0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	הבה בל לבו ועלשאת נתץ לו אלהים רין וחסד כעיני שלטנאצר המלך וינקוד אות על כל
1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	שר לו עדיום מות  ובעת הדיצוה טובי ביד גכרול קרו בו עשר כבר זהב  ואחר שמתי
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	למנאצר המלך מלך סנחריב בנא תחתיו  ובמי סנחריב היה עושה טובי חסדים רבים
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	עניים  והיה נותן לחם לרעבים וליוומים ונשהיה רואה הרוג טפל בארץ הבודים מן היה
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	וצר אותו  וישב סנחחנ בחפנק מיה ודה והלך לנינוה בחימה גדולך על עשי רשבטים
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	והרג מהם יבים והיבו נבלמם מהשלכים בארץ ואי דיה קובר אותם  וכראד טום כך
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	חרה אפו ויקם בלילה וקבראותם וטואת עשה פעמים רבות  פגום אחד שאל סנחדים
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	את פגרי ההרוגים לא מצא אתהם  ויאמרו אנשי וינוה למלך טובי קנר אותם בלילה 
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	יצו המלך להרוג אותו  וכששמע טובי נן ברח  ויצו המלך לשלול את בתו ויתח בא
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	ולפניו מה יטיים עד כי אדרמלם ושנמצר בנו מלגי אותו בחר לסנחריב  ורוליך
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ודין בנו תסתיו  וינקוד המלך לאקקר על על אשר לו  ודבר אקיקר דעי טובים
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	טעם וישיב הולנינוה וכשבגיע חן שבועותת עישה אשרע ארסווון רב  ונשהיה
0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	שב על השולחן אמ לטוניה בי ולך והנא לי מאחיי והעגים מיראי אלהים לאכול
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	ו וילך טובי ומצא איש אחד מת מושלך כדרך ויגד לאבו מהעשה אבי
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	ע השולרן ולך אותו ויקה זותו יבן רחוב העיד ויבוא אותו בבית אחד ער כא
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	2	השמש שיכל לקברו ושב אל בת ואעל לחמו נאנל  ואמ או לנו שיקים פווהפכתי
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	ותל שידיכם לאכל רבך בם גדול צשבא השמש הלך וקבר אורו  וישב אל בית וישכב ויו
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	ופניו גלדות ונפל עפר מן הכאול על עיניו  ובנקר היה הולך לרותא לעשות דפי
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	ולא העול לו כלים עד שעור משני עיניו וביה עור ד שפם  ואקיקר אוהבו ריה מפרנס חותי
0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	למוים רכים חנה אשוע היה עושה מעשה לושים ונהנן לה גדי אחד בשכרו וטובי שמע
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	הגדי זועק נכית  ושאל לה מנין לך הגדי הזרי אולי גנבת אותו  אמיה סלה אשתיו כשכר
0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	מעשה ידי נמכאלי שלא גנשתיהו  ולא בא מין טובי לה ודינו שניהם על הגדי  אמרה חנה
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	טוב אשטיבו וזכובך וקלנך את גלי לעלא  כששמע טובינך חרה א ויבך ורתפל
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	להבה כלרת נרישו ואמ רשע קח אתת נפשי ממני כי ישב רוויי מאיי ולא אשמע חרתה
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	עוד  וצים ההוא שרה בת רעואל שדיתה באג כתניס כארץ מרי שמעבו חרפ ה גדלה
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	לפי שושאת לשבעוה אושיש לאסו  ואחד מהם לאבא כדרך כל הארץ ואמרה לה
0	0	0	0	0	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	שפחדה את היא שהרגדת את הא ושים האלה שושאת להם ואחר מהש לא בא אליך שאתה
0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	מלקה אורם  ויהי כאשר שמעב שרה את דברי שפחידה ודיבך בכי גדול ודעעל אל
